2015-12-29 4:02:30 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:02:30 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:02:30 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:25:55 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.store.1451363155): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:25:55 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:25:55 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:25:55 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:25:55 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:25:55 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:25:55 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.order_status.1.1451363155): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:25:55 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:25:55 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:25:55 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:25:55 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:25:55 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:26:16 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.store.1451363176): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:26:16 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:26:16 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:26:16 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:26:16 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:26:16 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:26:16 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.order_status.1.1451363176): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:26:16 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:26:16 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:26:16 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:26:16 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:26:16 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:26:30 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.store.1451363190): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:26:30 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:26:30 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:26:30 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:26:30 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:26:30 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:26:30 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.store.1451363190): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:26:30 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:26:30 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:26:30 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:26:30 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:26:30 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:26:31 - PHP Warning:  fopen(D:/xampp/htdocs/ytc_templates/opencart/so_shoppystore/system/cache/cache.order_status.1.1451363191): failed to open stream: No such file or directory in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 49
2015-12-29 4:26:31 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 51
2015-12-29 4:26:31 - PHP Warning:  fwrite() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 53
2015-12-29 4:26:31 - PHP Warning:  fflush() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 55
2015-12-29 4:26:31 - PHP Warning:  flock() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 57
2015-12-29 4:26:31 - PHP Warning:  fclose() expects parameter 1 to be resource, boolean given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\cache\file.php on line 59
2015-12-29 4:54:04 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\image.php on line 118
2015-12-29 4:54:04 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\image.php on line 119
2015-12-29 4:54:31 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\image.php on line 118
2015-12-29 4:54:31 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\image.php on line 119
2015-12-29 9:34:52 - PHP Warning:  imagecopyresampled() expects parameter 2 to be resource, null given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\image.php on line 118
2015-12-29 9:34:52 - PHP Warning:  imagedestroy() expects parameter 1 to be resource, null given in D:\xampp\htdocs\ytc_templates\opencart\so_shoppystore\system\library\image.php on line 119
